ngram,count
"['=', 'i', 'OR']",1
"['10', 'i', 'ON']",1
"['p', 'p', 'PEEK']",1
"['*', 'fox', '-']",1
"['-', 'hunt', '*']",1
"[',', 'w', ':']",4
"[')', 'byfrogsoft', '*']",1
"['*', 'ltd', '.']",1
"['*', 'lutzblomberg', '*']",2
"['3', 'j', '+']",1
"['a', 'i', '=']",1
"['POKE', 'x2', ',']",4
"['POKE', 'f%', '+']",5
"['+', 'x2', ',']",1
"['POKE', 'x1', ',']",2
"['(', 'x2', ')']",1
"['POKE', 'x3', ',']",3
"['11', 'sc', ':']",1
"[':', 'f%', '+']",1
"['+', 'x3', ',']",2
"['0', 'x1', ':']",1
"['PEEK', 'x1', ')']",1
"['THEN', 'sc', '=']",3
"['IF', 'fx', '>']",1
"['AND', 'fx', '<']",1
"['x1', 'f%', 'POKE']",1
"['IF', 'fx', '<']",1
"['5', 'bi', ':']",1
"['-', 't', ',']",2
"['POKE', 'mn', '-']",5
"['POKE', 'mn', 'GOTO']",1
"['POKE', 'mn', '+']",1
"['1', 'j', '122']",1
"['POKE', 'mn', ',']",1
"['POKE', 'mn', '=']",1
"['7911', 'x3', '=']",1
"[':', 'f%', '=']",1
"[':', 't%', ':']",1
"['(', 'jo', '-']",2
"[':', 'j1', 'PEEK']",1
"[':', 'mn', '=']",1
"['(', 'mn', '+']",1
"['+', 'mn', '-']",2
"['NEXT', 'p', '=']",1
"['THEN', 'f', '=']",1
"['(', 'mn', ')']",1
"['+', 'n', 'POKE']",1
"[',', 'n', 'POKE']",3
"[',', 't', '-']",3
"['-', 'jo', '(']",2
"[':', 'p', ':']",2
"['*', 'i', '-']",1
"[':', 'pe', ',']",1
"['POKE', 'pe', ',']",1
"['+', 't%', '(']",1
"[',', 'pe', ':']",1
"[':', 'sc', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}{rvs_on}{black}sc=""']",1
"['+', 't%', 'POKE']",1
"['POKE', 'f%', 'PRINT']",1
"['=', 't', '(']",1
"['1', 't', '(']",1
"['120', 'll', 'PRINT']",1
"['7', 'c', '+']",1
"[':', 'h1', '0']",1
"['1', 't', 'FOR']",1
"[',', 'c', 'c']",1
"['15', 'c', ',']",1
"['POKE', 'r1', '+']",15
"['IF', 'o', '=']",6
"['+', 'y', ':']",2
"['THEN', 'u1', '=']",2
"['POKE', 'r1', '-']",4
"['1', 'pu', ':']",1
"['POKE', 'r1', ',']",9
"['TO', 'j', '240']",1
"['240', 't', '12']",1
"['=', 'pu', '-']",1
"['IF', 't', ':']",1
"['OR', 'o', '=']",1
"['2', 'r1', 'o']",1
"['r1', 'o', '=']",1
"['+', 'xx', ',']",2
"['IF', 'rt', '=']",1
"['ON', 't%', 'GOTO']",1
"['0', 'x', '0']",1
"['IF', 'u1', '=']",1
"['""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{left} s.""', 'gg', '""{left} ""']",1
"[',', 'h1', ':']",2
"['""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}pu:""', 'p', '""{left} le""']",1
"['IF', 'jk', '=']",1
"[':', 'll', '=']",9
"[':', 'r1', '=']",1
"['2', 'a', '1']",1
"[':', 'hc', '=']",2
"['ON', 'i', 'GOSUB']",1
"['IF', 'jo', '=']",3
"[':', 'r1', 'x']",1
"['+', 'x', ')']",1
"['1', 'x', 'x']",1
"['FOR', 't', '1']",1
"[':', 'h1', '=']",5
"['+', 'xx', ')']",1
"['IF', 'uy', '=']",2
"['OR', 'uy', '=']",5
"[':', 'xx', '=']",1
"['+', 'yy', ':']",1
"['OR', 'uy', '2']",1
"['5', 'c', 'NEXT']",1
"['2', 'c', '=']",1
"['6', 'c', 't']",1
"['c', 't', '=']",1
"['IF', 'yr', '=']",3
"[':', 'rt', '=']",1
"['THEN', 'rt', '=']",1
"['+', 'xx', '>']",1
"['=', 'xx0', '+']",1
"['+', 'xx', '=']",1
"['+', 'xx', '<']",1
"[';', 'd$', ':']",1
"['=', 'p', 'i']",1
"['p', 'i', '+']",1
"['NEXT', 'r1', ':']",1
"['NEXT', 't', '=']",1
"['=', 'w', 'b']",1
"['w', 'b', '239']",1
"[',', 'c', '=']",1
"['AND', 'c', 'IF']",1
"['AND', 'c', '<']",2
"[',', 'w', 'PEEK']",1
"['(', 'b', '22']",1
"['POKE', 'w', ',']",10
"[',', 'rt', '+']",1
"['NEXT', 't', ',']",5
"['TO', 'rt', '=']",1
"[',', 'rt', ':']",1
"['""{home}{right}{right}{right}{right}{right}{right}""', 'e', '""{left} ""']",1
"['""{home}{down}{down}{left}{left}{left}""', 'g', ':']",2
"['IF', 'g', '=']",1
"['=', 'e', '-']",1
"[')', 'c', '=']",1
"['PEEK', 'b', '+']",2
"['THEN', 'b', ')']",1
"[',', 'w', 'POKE']",1
"['""{CBM-F}{rvs_off}{CBM-K}{down}{left}{rvs_on}{CBM-C}{rvs_off}""', 'a$', 'a$']",1
"['a$', 'a$', '""{CBM-I}{CBM-I}{CBM-I}{CBM-I}{rvs_on}{CBM-V}""']",1
"[':', 'uv', '=']",1
"['+', 'c', ':']",1
"['1', 'o', ':']",1
"['""balls:""', 's', '""    minus: 0{right}{CBM-I}{CBM-I}""']",1
"['""    minus: 0{right}{CBM-I}{CBM-I}""', 'a$', 'a$']",1
"['FOR', 'q1', '=']",1
"['READ', 'q2', ':']",1
"['POKE', 'q1', ',']",1
"['POKE', 'q', 'FOR']",1
"['=', 't', ',']",2
"['POKE', 'w', '=']",1
"['POKE', 'u', '+']",1
"[',', 'd', ':']",3
"['300', 't', 'FOR']",1
"['+', 'uv', ':']",1
"['IF', 'l', '>']",1
"['+', 'x', ':']",1
"['+', 'l', '=']",4
"['=', 'w', ',']",1
"['NEXT', 't', 'd']",1
"['t', 'd', ',']",1
"[':', 'l', '20']",1
"['""{down}{down}{down}{right}{right}{rvs_on}{red} bonus:""', 'uv', '""{left} points {right}{right}{right}{right}{black}{rvs_off}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}""']",1
"['=', 'uv', ':']",1
"[')', 'l', ':']",1
"['""{home}{down}{right}{right}{right}{right}{right}{right}""', 's', '""{left} ""']",1
"['""{right}{right}{black}""', 'a$', '""{right}{right}{red}""']",1
"['""{right}{green}""', 'a$', '""{right}{right}{yellow}""']",1
"['""{right}{right}{yellow}""', 'a$', '""{right}{right}{purple}""']",1
"['""{right}{right}{purple}""', 'a$', '""{white}""']",1
"['IF', 'v', 'THEN']",1
"['21.5', 'c', '=']",1
"['IF', 'e', '/']",1
"['""{right}{right}{red}""', 'a$', '""{white}""']",1
"['""{right}""', 'a$', ':']",1
"['IF', 'l', '<']",1
"['TO', 'l', '/']",1
"['=', 'l', 'IF']",1
"['(', 'l', '/']",1
"['POKE', 'cb', '+']",2
"['CLR', 'cb', '=']",1
"['GET', 'e$', ':']",1
"['IF', 'e$', '=']",1
"['GET', 'd$', ':']",1
"['-', 'c2', '*']",1
"['+', 'b1', '+']",14
"['+', 'a2', 'POKE']",10
"['+', 'c1', '*']",1
"['+', 'b2', '+']",12
"[',', 'c2', '*']",6
"['b2', 'a2', 'POKE']",1
"['-', 'c1', '*']",3
"[',', 'c1', '*']",3
"['*', 'c2', '+']",1
"['=', 'f1', ':']",8
"[')', 'c1', '*']",2
"['+', 'b1', '193']",1
"['IF', 'f1', '=']",1
"['=', 'f2', 'IF']",3
"['+', 'f2', '=']",1
"['=', 'f2', 'THEN']",2
"['+', 'c2', '*']",3
"['20', 'c2', '*']",1
"['-', 'b1', '=']",4
"['=', 'j0', 'AND']",2
"['=', 'j3', 'IF']",2
"['=', 'b2', '-']",1
"['-', 'b2', '=']",1
"['=', 'j2', 'IF']",2
"['=', 'j1', 'IF']",5
"['+', 'b2', '=']",2
"[':', 'b2', '=']",1
"[')', 'c2', '*']",1
"['+', 'a1', '(']",3
"[':', 'ab', '=']",1
"['=', 'b1', 'THEN']",1
"['(', 'ab', 'b1']",1
"['ab', 'b1', 'THEN']",1
"['=', 's1', 'THEN']",5
"['=', 'le', 'IF']",3
"['=', 'g0', 'IF']",2
"['=', 'g1', 'THEN']",1
"['=', 'a3', 'THEN']",1
"[':', 'g1', '=']",1
"['=', 'g0', ':']",2
"[':', 'b4', '=']",1
"[':', 'c5', '=']",1
"[':', 'c4', '=']",2
"['IF', 'g1', '=']",1
"[')', 'c3', '*']",1
"['=', 'f1', '+']",1
"['+', 'a1', 'POKE']",7
"['22', 'b1', '+']",1
"['=', 'g2', ':']",1
"['1', 'le', '=']",1
"['=', 'f2', '+']",1
"['+', 'q', '=']",3
"[',', 'c3', '*']",1
"['=', 's3', 'IF']",3
"[',', 'c4', '*']",4
"['+', 'b4', '+']",5
"['+', 'a3', 'POKE']",8
"['=', 's3', 'THEN']",3
"['=', 's4', 'IF']",2
"['THEN', 's1', '=']",3
"['=', 'a3', 'IF']",1
"['a3', 'b3', '+']",1
"[',', 'c5', '*']",4
"['POKE', 'b4', 'a3']",1
"['b4', 'a3', 'POKE']",1
"['+', 'b3', '+']",5
"['-', 'h1', '=']",2
"['=', 'w', 'THEN']",2
"['+', 'h1', '=']",2
"['=', 'j4', 'IF']",1
"['<', 'le', 'IF']",1
"['+', 'le', '=']",2
"['=', 'j0', 'IF']",1
"['g0', 'w', '=']",1
"['=', 'a2', ':']",1
"['5', 'c2', ':']",1
"['=', 'c1', ':']",1
"['*', 'c4', ',']",1
"[')', 'c5', '*']",2
"['+', 'a3', '(']",1
"['=', 'j2', 'AND']",1
"['1', 'j1', 'IF']",1
"['=', 'ba', ':']",2
"[',', 'c5', 'c5']",1
"['=', 'c4', ':']",4
"['=', 'c5', ':']",3
"['=', 'b4', ':']",5
"['=', 'b3', ':']",4
"['5', 's3', 'THEN']",1
"['191', 's4', 'IF']",1
"['THEN', 's3', 'GOTO']",1
"['+', 'a3', 's4']",1
"['a3', 's4', '+']",1
"['+', 's4', '=']",1
"['<', 'q', 'IF']",2
"['+', 'b4', '=']",1
"['+', 'b3', '=']",1
"[',', 'hi', ':']",1
"['>', 'hi', 'THEN']",1
"['THEN', 'hi', '=']",1
"['8', 'n', ',']",1
"['POKE', 'a1', '+']",4
"['*', 'c2', ',']",3
"['NEXT', 'l', 'POKE']",1
"['THEN', 'l1', '=']",1
"['IF', 'g2', '=']",1
"['=', 'a3', '1']",1
"['*', 'c1', 'a1']",1
"['c1', 'a1', ',']",1
"[':', 'a1', 'b1']",1
"['a1', 'b1', '+']",1
"['*', 'c1', ',']",1
"['NEXT', 'm', '1']",1
"['NEXT', 'm', '=']",1
"['POKE', 'a1', '*']",1
"['61', 'b1', ':']",1
"['22', 'b2', 'POKE']",1
"['FOR', 'l', 'POKE']",1
"['40', 'h1', ':']",1
"['12', 'h', ':']",1
"['=', 'f2', ':']",2
"['-', 'o', '=']",1
"['=', 'o', 'THEN']",1
"['>', 'o', 'IF']",1
"['TO', 'm', '-']",1
"[':', 'o', '+']",2
"['STEP', 'm', 'TO']",1
"[':', 'a', 'TO']",8
"[';', 'a$', '""{up}{left}""']",1
"['=', 't', 'PRINT']",1
"[',', 'f', ',']",1
"['TO', 'm', '=']",1
"[':', 'm', '-']",1
"[':', 'o', '-']",1
"['(', 'a$', '40']",1
"['MID$', 'a$', ',']",1
"[',', 'x', '-']",3
"['(', 'a$', '80']",1
"[':', 'x', 'GOSUB']",1
"['l', 'n', ':']",1
"[',', 'g', 'POKE']",1
"[',', 'd', 'POKE']",1
"['=', 'l', 'THEN']",4
"['+', 'l', '(']",1
"[',', 'n', '30720']",1
"[')', 'a$', '1']",1
"['POKE', 'p', '+']",2
"['=', 'w', '8028']",1
"['<', 't1', 'IF']",1
"['+', 't1', '=']",1
"['30720', 'l', 'POKE']",1
"[':', 'o', ',']",2
"['+', 'l', 'POKE']",2
"[':', 'l1', '""{clr}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right}gerettet:""']",1
"['=', 't2', 'FOR']",1
"['+', 'a', 'l1']",1
"['a', 'l1', 'IF']",1
"['-', 's', '+']",1
"[',', 's', '+']",1
"[')', 'p', ':']",1
"['=', 'l', '+']",1
"['+', 'u', '=']",3
"[',', 'u', '-']",1
"['-', 'z', 'POKE']",2
"['-', 'w', 'POKE']",1
"['PEEK', 'a$', '(']",1
"['GET', 'a$', 't']",1
"['TO', 'v', '=']",1
"['303', 'v', '=']",1
"['*', 'fight', '=']",1
"['=', 'dog', '*']",1
"['t', 'y', ':']",1
"[',', 't', ',']",2
"['25', 't', '3']",1
"['4', 'p', 'POKE']",1
"['-', 'p', '-']",1
"['.', 'ltd', '*']",1
"['5270', 'gummersbach', '*']",1
"['-', 'p', '*']",1
"['POKE', 'b$', 'a$']",1
"['b$', 'a$', ')']",1
"[')', 'i', 'TAB(']",1
"[',', 'i', 'r2']",1
"['i', 'r2', '+']",1
"['(', 'i', '*']",1
"[',', 'r2', '+']",1
"['10', 'f%', 'TO']",1
"['=', 'k2', '.02']",1
"['IF', 'k1', '<']",1
"['INT', 'k1', ')']",1
"['(', 'k2', '(']",1
"[',', 'r1', 'POKE']",4
"['<', 'r1', 'OR']",1
"['(', 'r1', ')']",1
"['PEEK', 'r2', ')']",1
"['OR', 'r2', '(']",1
"['10', 'i', 'r1']",1
"['i', 'r1', '+']",1
"['+', 'f%', ',']",2
"[',', 'f%', '+']",9
"[':', 'h', ',']",2
"['=', 'v', 'OR']",3
"['=', 'v', 'IF']",2
"['0', 'v', '+']",1
"['POKE', 'r2', 'r2']",1
"['r2', 'r2', '+']",1
"['+', 'r2', 'POKE']",3
"['POKE', 'r2', ',']",1
"['(', 'v', 'h']",1
"['(', 'r1', 'p']",1
"['r1', 'p', '-']",1
"['PEEK', 'r2', '+']",1
"['245', 'k1', '4']",1
"['=', 'i', 'POKE']",1
"[',', 'r2', 'POKE']",3
"['<', 'v', 'IF']",1
"['0', 'r1', 'r2']",1
"['r1', 'r2', 'THEN']",1
"['+', 'z', '(']",2
"['(', 'v', ')']",2
"[':', 's1', 'r1']",1
"['s1', 'r1', 'r1']",1
"['r1', 'r1', '+']",1
"['(', 'h', ')']",2
"['FOR', 'v', '=']",1
"[':', 'b', ')']",1
"['=', 'b', 'READ']",1
"['(', 'r2', '+']",2
"['0', 'c', ':']",1
"['+', 'sd', ',']",1
"['32', 'sd', '=']",1
"['=', 'sd', '+']",1
"['<', 'r2', 'IF']",1
"['(', 'r1', '+']",2
"['+', 'p', 'i']",1
"['p', 'i', ':']",1
"['POKE', 'p', 'POKE']",1
"['<', 'r1', 'IF']",2
"['THEN', 'v', 'r2']",1
"['v', 'r2', 'POKE']",1
"[',', 'sd', '+']",2
"['POKE', 'r2', '32']",1
"['0', 'sd', '+']",1
"[')', 'sd', ':']",1
"['(', 'z', '+']",1
"['+', 'r2', '(']",1
"['+', 'sd', '+']",1
"['+', 'z', 'PEEK']",1
"['=', 'z', '2']",1
"['+', 'r1', '(']",1
"['=', 'sd', 'y']",1
"['sd', 'y', 'h']",1
"['y', 'h', ')']",2
"['=', 'f', 'FOR']",1
"['IF', 'q', 'y']",1
"['q', 'y', '>']",1
"['AND', 'q', '<']",1
"['=', 'h', 'OR']",1
"['THEN', 'r1', '+']",1
"['OR', 'h', '=']",2
"['IF', 'aa', '(']",1
"['+', 'f1', '=']",2
"['+', 'f2', 'POKE']",1
"[',', 'f2', 'POKE']",1
"['+', 'f1', 'POKE']",1
"[',', 'f1', 'POKE']",1
"['0', 'f%', '+']",1
"[',', 'i', 'f%']",1
"[':', 'f1', '=']",3
"[',', 'h', '*']",1
"['<', 'r2', 'AND']",1
"['=', 'ta', 'IF']",3
"['*', 'v', ',']",1
"['+', 'i', '-']",1
"['-', 'gr', 'POKE']",1
"['+', 'gr', 'POKE']",1
"[':', 'p', ',']",1
"['<', 'i', ',']",1
"['>', 'v', 'IF']",1
"['+', 'v', '=']",2
"['=', 's1', 'AND']",1
"['<', 'r1', 'AND']",1
"['POKE', 'k2', '=']",1
"[':', 'a', '+']",3
"['a', 'c', '=']",1
"[':', 'b', ':']",1
"[':', 'b', '+']",1
"['c', 'b', 'READ']",1
"[',', 'h', ',']",1
"[':', 'g', 'n']",1
"['g', 'n', 'POKE']",1
"['v', 'v', ',']",1
"[',', 'u', 'POKE']",1
"['(', 't', 'c']",1
"['t', 'c', 'c']",1
"['c', 'c', '+']",1
"[')', 'o', '(']",1
"['(', 'u', ':']",1
"[')', 'n', '(']",1
"[')', 'c', '+']",1
"['+', 'o', 'PEEK']",1
"[':', 'p', '255']",1
"['THEN', 'p1', 'IF']",1
"['=', 'p', 'FOR']",1
"['>', 'r', 'IF']",2
"['1', 'r', '=']",1
"['>', 'd', 'IF']",1
"[')', 'f', '-']",1
"['-', 'n', '(']",1
"['6', 'h', ':']",1
"['+', 'n', 'n']",1
"['n', 'n', 'n']",1
"['n', 'n', '+']",1
"['GOTO', 'r', 'ON']",2
"[')', 'e', '+']",1
"['+', 'n', '(']",1
"['-', 'm4', '=']",1
"['=', 'm4', ':']",1
"['-', 'j4', '=']",1
"[':', 'i$', ':']",1
"['=', 't1', 'THEN']",1
"['THEN', 'f1', 'IF']",2
"['=', 'k', '=']",1
"[':', 'l', 'm3']",1
"['l', 'm3', ':']",1
"[':', 'd', '20']",1
"['20', 'w1', ':']",1
"['+', 'd', 'POKE']",1
"['(', 'a', 'DIM']",1
"[',', 'k$', '(']",1
"['30720', 'c', ':']",1
"['=', 'g$', ':']",1
"['=', 'k$', ':']",1
"['=', 'm3', ':']",1
"['(', 'd', ',']",1
"['(', 'c', '1']",1
"['(', 'u', ',']",1
"['-', 'a', 'a']",1
"[':', 'h$', '=']",1
"['(', 'k$', ',']",4
"[')', 'd', ')']",1
"['TAB(', 'g', 'LEFT$']",1
"['TAB(', 'x', ')']",1
"[')', 'h$', 'SPC(']",1
"['SPC(', 't', 'h$']",1
"['t', 'h$', ')']",1
"['""{down}{down}{down}""', 'g$', 'TAB(']",1
"['TAB(', 's', 'g$']",1
"[':', 'g$', ')']",1
"['TAB(', 'd', 'LEFT$']",1
"['8072', 'e', '+']",1
"['FOR', 'd', '1']",1
"['e', 'i', ':']",1
"['THEN', 'a', '(']",1
"['(', 'e', ')']",1
"['POKE', 'a', '(']",2
"[')', 'w', '=']",1
"[')', 'w1', ')']",1
"['(', 'w', '*']",1
"['""{rvs_on}well done""', 'f1', '=']",1
"['0', 'y', 'n']",1
"['y', 'n', '=']",1
"['IF', 'f1', 'THEN']",1
"['TO', 'w1', '-']",1
"[')', 'i$', 'SPC(']",1
"['SPC(', 't1', ')']",1
"['POKE', 'a', '0']",1
"[':', 'a', 'i']",1
"['a', 'i', ')']",1
"[',', 'e', '-']",2
"['+', 'k', 'POKE']",1
"[',', 'e', '+']",1
"['+', 'j', 'POKE']",1
"['-', 'k', 'POKE']",2
"['POKE', 'l', ':']",1
"['38', 'e', 'l']",1
"['e', 'l', 'POKE']",1
"[':', 'e', '250']",1
"[':', 'g', 'l']",1
"['g', 'l', 'POKE']",1
"['THEN', 'f2', 'IF']",2
"['-', 'e', ':']",2
"[':', 'k', 'e']",1
"['k', 'e', '+']",1
"[':', 'e', '-']",1
"['-', 'k', '=']",1
"[':', 'p', '+']",1
"['199', 'a', ',']",1
"[',', 'f2', '+']",1
"['1', 'f2', '=']",1
"['GOTO', 's', 'ON']",1
"['-', 'j', 'POKE']",1
"['f', 'j', 'POKE']",1
"['>', 'l', 'IF']",1
"['<', 'k', 'IF']",1
"['THEN', 'm4', '>']",1
"['>', 'm', 'IF']",1
"['-', 'n', 'POKE']",2
"[')', 't2', 'SPC(']",1
"['=', 'y', '240']",1
"['(', 'a', 'y']",1
"['=', 'f1', 'IF']",2
"['=', 'w1', '0']",1
"['=', 'w', ')']",1
"['GOTO', 'e', ':']",1
"['=', 'r', '1']",1
"['+', 's1', '=']",1
"['(', 'a', 'POKE']",1
"['2', 'a', 'POKE']",1
"['THEN', 'e', '=']",1
"['=', 'x', 'AND']",1
"['POKE', 's', '-']",4
"['NEXT', 't', 'TO']",1
"['(', 'd', ')']",2
"[',', 'b', '(']",1
"['READ', 'b', '(']",1
"['READ', 'd', ':']",1
"[':', 'i', 'POKE']",1
"['=', 't', '1']",1
"['25', 'z', '+']",1
"['(', 'y', ':']",1
"[')', 'u', 'x']",1
"['u', 'x', '=']",1
"['0', 's', ',']",1
"['+', 's', 'POKE']",7
"['(', 'x', ':']",2
"['(', 'y', 'THEN']",2
"['(', 'y', 'AND']",1
"['AND', 'o', '=']",1
"['(', 'a$', ';']",2
"['(', 'k$', 'PRINT']",1
"[';', 'l$', 'PRINT']",2
"['(', 'k$', ';']",1
"['PRINT', 'v$', ';']",1
"['IF', 'x', '(']",2
"['=', 'o', 'AND']",1
"['IF', 'y', '(']",1
"['=', 'ma', 'IF']",1
"['=', 'y', '(']",1
"['1', 'x', '=']",1
"['=', 'x', '(']",1
"[':', 'y', '(']",2
"['-', 'o', '(']",1
"['(', 'x', '=']",3
"['(', 'y', 'IF']",1
"['(', 'x', 'THEN']",1
"['(', 'x', 'AND']",1
"['AND', 'q', '>']",1
"[':', 'd', 'READ']",1
"['(', 'b', ',']",2
"['(', 'a', 'READ']",1
"['-', 's', 'POKE']",4
"[',', 's', 'POKE']",4
"['=', 'pl', ':']",1
"['(', 'pl', '-']",1
"[',', 'bi', 'POKE']",1
"['*', 'pl', '+']",1
"[':', 's', '1']",1
"['1', 'mi', '=']",1
"['=', 'mi', 'THEN']",1
"['=', 'mi', 'IF']",1
"[':', 't', '0']",1
"['0', 's', 'POKE']",1
"[':', 's', '2']",1
"[':', 't', '+']",3
"[':', 's', '+']",1
"['POKE', 'sr', 'POKE']",1
"[':', 'x', '(']",1
"['12', 'y', '1']",1
"[':', 'v$', '=']",1
"['i', 't', ':']",1
"['+', 't', ':']",1
"['POKE', 'sr', ',']",1
"[':', 's', 'FOR']",1
"[':', 'l$', ';']",1
"['=', 'o', '+']",1
"['+', 'r', 'PRINT']",1
"['AND', 'c', '=']",1
"['IF', 'o', '<']",1
"['IF', 'o', '>']",1
"['POKE', 'r', '37154']",1
"[':', 'jy', '=']",1
"['PRINT', 'x', 'o']",1
"['x', 'o', ':']",1
"['(', 'jy', 'AND']",2
"[':', 'bi', 'sr']",1
"['bi', 'sr', '=']",1
"['*', 'earthrescue', '*']",1
"['*', 'writtenby', '*']",1
"['.', 'gumtau', '*']",1
"['=', 'i', '220']",1
"[':', 't', 'POKE']",1
"['""{home}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right}{yellow}landung auf""', 's', '0']",1
"['POKE', 'bi', 'POKE']",1
"['7680', 't', '25']",1
"['FOR', 'e', '=']",1
"['350', 'sc', 'IF']",1
"['=', 'sc', '=']",1
"[',', 'h', '+']",3
"['+', 'h', '+']",1
"['+', 'u', '+']",1
"[',', 'u', '+']",1
"['NEXT', 'x', ':']",1
"[',', 'r', '36878']",1
"['FOR', 'c', '=']",1
"['NEXT', 'r', ':']",1
"[',', 't', '7']",1
"['POKE', 'l', ',']",2
"[':', 'y', '36876']",1
"['READ', 'h$', ':']",1
"['""000000""', 'h$', '""{clr}""']",1
"['PRINT', 'h$', '""{home}{rvs_on}{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{black}""']",1
"['POKE', 'bl', ',']",2
"['POKE', 'bl', '+']",2
"['1', 'p', 'POKE']",1
"['IF', 'eh', '>=']",7
"['300', 'eh', 'IF']",1
"['(', 'eh', ')']",2
"[',', 'ty', 'NEXT']",1
"['>=', 'eh', 'IF']",1
"['IF', 'eh', '<']",1
"['80', 'a$', '=']",1
"['IF', 'bi', '=']",1
"['=', 'ty', 'FOR']",5
"['=', 'eh', ':']",1
"[':', 'ty', '*']",1
"['+', 'su', '=']",1
"['+', 's', '(']",2
"['=', 'su', 'THEN']",1
"[')', 's', '(']",1
"[':', 'yt', ',']",1
"['=', 'yt', 'FOR']",1
"[':', 'ty', ',']",1
"['+', 'b', '6']",1
"['*', 'ty', ':']",1
"['+', 'f', '+']",1
"['=', 'h2', ':']",1
"['=', 'h$', 'OR']",1
"['=', 'li', 'IF']",1
"['=', 'h$', 'IF']",1
"['7976', 'p', ':']",1
"[':', 'h2', ',']",1
"['-', 'e', 'TO']",1
"['-', 'eh', '=']",1
"['=', 't$', 'IF']",2
"['+', 'eh', '=']",1
"['=', 'eh', 'THEN']",1
"[':', 'f$', '=']",1
"[':', 'e$', '=']",1
"[';', 'f$', ';']",1
"['(', 'f$', ',']",3
"['""{down}{down}{down}{rvs_on}""', 'b$', ';']",1
"['POKE', 'l', '+']",2
"[':', 'li', '=']",1
"[',', 'c', '-']",1
"[',', 'a', '-']",1
"['""{rvs_on}{right}all rights reserved!{black}{down}{right}""', 'e$', ':']",1
"['""{home}{down}{down}""', 'e$', 'e$']",1
"['(', 'l2', '-']",2
"['POKE', 'l2', ',']",1
"['POKE', 'l2', '+']",1
"[':', 'l2', '=']",1
"['2', 't', ':']",1
"['POKE', 'fe', '+']",1
"[':', 'fe', '=']",1
"['FOR', 'el', '=']",1
"['TO', 'le', '+']",1
"['=', 'f1', 'le']",1
"['(', 'fe', ')']",1
"['(', 'l2', '+']",1
"['-', 'l2', 'OR']",1
"['(', 'l2', 'l2']",1
"['l2', 'l2', '22']",1
"['+', 'l2', '(']",1
"['+', 'd', '*']",1
"[',', 'e', ':']",1
"[':', 'e', 'NEXT']",1
"[',', 'c', '7168']",1
"['+', 'ta', '=']",1
"['=', 'ta', 'NEXT']",1
"[':', 't$', 'GET']",1
"['=', 'j$', 'IF']",1
"['""j""', 'j$', 'IF']",1
"[':', 'j$', 'GET']",1
"[':', 'b$', 'GET']",1
"['POKE', 'fa', ':']",1
"[':', 'b1', '7835']",1
"['=', 'c', '=']",1
"[':', 'a2', '=']",2
"['SPC(', 's', ')']",1
"['56', 'a1', '=']",1
"[',', 'a2', ':']",1
"[':', 'c1', '=']",3
"['IF', 'b', 'PEEK']",1
"['32', 'i', '1']",1
"['POKE', 'i', '8094']",1
"['a', 'b', '=']",1
"['(', 'f1', ')']",1
"['=', 'h1', '-']",1
"['=', 'h1', '+']",2
"['NEXT', 'i', ':']",2
"[':', 'l', 'i']",1
"['l', 'i', '1']",1
"[':', 'f1', '144']",1
"['GET', 'z$', ':']",1
"['IF', 'z$', '=']",2
"['(', 'f2', ')']",2
"['IF', 'f3', '=']",1
"[':', 'f3', '=']",3
"['THEN', 'f2', '=']",1
"['IF', 'h1', '=']",1
"['THEN', 'h1', '=']",2
"['=', 'h', '+']",1
"['=', 'b1', '+']",1
"['POKE', 'b1', ',']",1
"['IF', 'pu', '=']",1
"['0', 'i', ':']",1
"['IF', 'r', '>']",1
"['(', 'b1', '+']",3
"['+', 'c', '56']",1
"['+', 'c', ')']",1
"['POKE', 't', '240']",1
"[',', 'fa', '=']",1
"['POKE', 't', 'l']",1
"['t', 'l', ',']",1
"[')', 's', 'SPC(']",1
"['-', 'ba', '=']",1
"['=', 'ba', 'THEN']",1
"[')', 'a', '+']",4
"['8', 'x', 'IF']",1
"[',', 'b1', 'POKE']",1
"['+', 'p1', '=']",1
"['=', 'p1', 'NEXT']",1
"['=', 'ba', 'IF']",1
"['GET', 'w$', ':']",1
"['=', 'w$', 'IF']",1
"['=', 'b', 'b']",1
"['b', 'b', ':']",1
"['-', 'k', ',']",2
"['+', 'k', ',']",1
